timestamp,equity,wallet,reserve,margin,side,locked_side,leverage,tp_return_pct,entry_wallet,variant
2022-01-07 00:00:00,1134.2760146495393,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-07 04:00:00,1137.3551754257733,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-07 08:00:00,1119.8750839837899,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-07 12:00:00,1149.695610338252,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-07 16:00:00,1135.0789881541184,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-07 20:00:00,1141.6674405429574,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-08 00:00:00,1134.0863062893932,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-08 04:00:00,1130.7623403355449,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-08 08:00:00,1130.267408128629,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-08 12:00:00,1140.2004877778666,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-08 16:00:00,1164.0927844028106,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-08 20:00:00,1137.4666212611066,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-09 00:00:00,1132.8475670466566,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-09 04:00:00,1134.4431834025395,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-09 08:00:00,1132.2637286115532,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-09 12:00:00,1139.8758548249434,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-09 16:00:00,1106.4464869263143,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-09 20:00:00,1132.3585827916263,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-10 00:00:00,1129.3899287004278,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-10 04:00:00,1126.6056611176887,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-10 08:00:00,1141.3418684397361,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-10 12:00:00,1159.8337378024994,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-10 16:00:00,1150.226543306582,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-10 20:00:00,1133.9135026346064,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-11 00:00:00,1119.8249959679097,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-11 04:00:00,1121.6970355614312,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-11 08:00:00,1133.9322856405618,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-11 12:00:00,1136.5784981295315,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-11 16:00:00,1098.3197063497553,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-11 20:00:00,1105.7662290606415,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-12 00:00:00,1109.1396569301714,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-12 04:00:00,1110.4804505052641,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-12 08:00:00,1099.3080055130908,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-12 12:00:00,1079.1785710811455,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-12 16:00:00,1074.2571104708188,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-12 20:00:00,1068.8250651486135,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-13 00:00:00,1080.7062555654907,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-13 04:00:00,1075.0240832139839,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-13 08:00:00,1077.860317113199,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-13 12:00:00,1091.0741618025884,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-13 16:00:00,1106.0999404664433,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-13 20:00:00,1110.974130511783,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-14 00:00:00,1108.5495574930833,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-14 04:00:00,1107.8029330063691,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-14 08:00:00,1128.229451982504,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-14 12:00:00,1093.8111588203408,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-14 16:00:00,1094.671420493083,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-14 20:00:00,1095.0686810690324,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-15 00:00:00,1098.9545719510365,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-15 04:00:00,1094.0797558054983,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-15 08:00:00,1096.5453383872,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-15 12:00:00,1084.812846767467,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-15 16:00:00,1080.8421193085658,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-15 20:00:00,1094.1886972400375,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-16 00:00:00,1097.444418272249,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-16 04:00:00,1090.9796206726146,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-16 08:00:00,1097.6482138868616,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-16 12:00:00,1089.89051937732,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-16 16:00:00,1102.1245172560532,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-16 20:00:00,1094.4970515878,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-17 00:00:00,1107.7938545534907,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-17 04:00:00,1107.6811565177604,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-17 08:00:00,1107.1458408480412,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-17 12:00:00,1113.0662443250783,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-17 16:00:00,1120.77792047003,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-17 20:00:00,1122.1806979647743,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-18 00:00:00,1126.8501532452037,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-18 04:00:00,1126.4488230179638,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-18 08:00:00,1132.6346929791657,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-18 12:00:00,1141.0341401921723,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-18 16:00:00,1137.6895129317734,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-18 20:00:00,1117.1330781644492,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-19 00:00:00,1137.3871065358971,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-19 04:00:00,1150.51580159829,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-19 08:00:00,1126.9763124352019,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-19 12:00:00,1128.5991641497199,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-19 16:00:00,1131.9437914101186,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-19 20:00:00,1138.4107803604481,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-20 00:00:00,1130.3506794550296,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-20 04:00:00,1126.4491360680631,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-20 08:00:00,1124.0286327006536,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-20 12:00:00,1087.7639700531072,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-20 16:00:00,1099.2137774332166,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-20 20:00:00,1169.5968312478435,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-21 00:00:00,1238.899236119856,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-21 04:00:00,1218.2845740340713,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-21 08:00:00,1225.4130378441182,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-21 12:00:00,1226.8790514589114,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-21 16:00:00,1253.9528762425443,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-21 20:00:00,1302.1957748377358,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-22 00:00:00,1305.5137928396985,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-22 04:00:00,1335.1236364773647,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-22 08:00:00,1334.7651941137224,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-22 12:00:00,1352.1601359287095,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-22 16:00:00,1362.2860544390858,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-22 20:00:00,1345.4671248067207,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-23 00:00:00,1345.8315151222491,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-23 04:00:00,1329.5181614001744,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-23 08:00:00,1325.8125873753388,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-23 12:00:00,1338.529934607316,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-23 16:00:00,1354.2350319865457,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-23 20:00:00,1308.3306176327599,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-24 00:00:00,1336.9743886641375,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-24 04:00:00,1350.7326274761244,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-24 08:00:00,1387.8453428425419,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-24 12:00:00,1371.3253760549617,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-24 16:00:00,1313.9508060646149,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-24 20:00:00,1295.235731981086,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-25 00:00:00,1302.8522408958654,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-25 04:00:00,1314.4354076182558,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-25 08:00:00,1303.4786541444669,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-25 12:00:00,1299.1895547346273,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-25 16:00:00,1282.9741856936184,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-25 20:00:00,1286.2840643930003,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-26 00:00:00,1272.8369973796691,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-26 04:00:00,1274.1474250951342,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-26 08:00:00,1251.4838501097506,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-26 12:00:00,1254.107209941475,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-26 16:00:00,1267.046196643722,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-26 20:00:00,1290.8805790003044,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-27 00:00:00,1323.9702875412463,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-27 04:00:00,1310.811539669325,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-27 08:00:00,1294.5520305643215,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-27 12:00:00,1295.9560602594627,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-27 16:00:00,1309.4472673367886,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-27 20:00:00,1280.125116740334,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-28 00:00:00,1273.5247684477238,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-28 04:00:00,1290.8358128361115,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-28 08:00:00,1301.9669352151832,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-28 12:00:00,1278.904534403354,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-28 16:00:00,1277.7809975971418,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-28 20:00:00,1262.431212080562,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-29 00:00:00,1261.8429909440692,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-29 04:00:00,1258.4886591305935,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-29 08:00:00,1261.574707009011,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-29 12:00:00,1267.2027216933475,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-29 16:00:00,1258.2116097927565,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-29 20:00:00,1248.2249985765466,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-30 00:00:00,1256.051877158023,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-30 04:00:00,1245.7835208524873,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-30 08:00:00,1249.9326868679614,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-30 12:00:00,1254.1065838412765,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-30 16:00:00,1268.394190371097,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-30 20:00:00,1256.9904013555777,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-31 00:00:00,1284.267708703724,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-31 04:00:00,1281.1368946611137,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-31 08:00:00,1276.5563456088714,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-31 12:00:00,1262.485995847931,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-31 16:00:00,1240.399059145368,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-01-31 20:00:00,1239.1769115578918,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-02-01 00:00:00,1235.0737639070076,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-02-01 04:00:00,1239.7526106904145,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-02-01 08:00:00,1240.3095268169823,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-02-01 12:00:00,1233.982471261018,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-02-01 16:00:00,1241.775227381676,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-02-01 20:00:00,1231.6176908112752,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-02-02 00:00:00,1236.0072793029742,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-02-02 04:00:00,1244.5213028523067,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-02-02 08:00:00,1238.0903146633912,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-02-02 12:00:00,1271.09330832684,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-02-02 16:00:00,1267.355490141782,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-02-02 20:00:00,1287.6060749621379,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-02-03 00:00:00,1290.4520134144295,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-02-03 04:00:00,1284.3669455851866,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-02-03 08:00:00,1291.896113522275,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
2022-02-03 12:00:00,1288.0903634656793,988.5248972398103,19.200535219928543,969.3243620198818,-1,0,1.5,,988.5248972398103,base_1.5x
